time	fnum	flen
14:40:16.857	50483	1190
14:40:16.858	50484	62
14:40:16.860	50486	1190
14:40:16.861	50496	1514
14:40:16.862	50505	1514
14:40:16.863	50520	618
14:40:16.865	50524	62
14:40:16.867	50526	62
14:40:16.872	50528	62
14:40:16.875	50542	1206
14:40:16.878	50548	1190
14:40:16.879	50551	62
14:40:16.881	50553	1190
14:40:16.882	50554	62
14:40:16.883	50559	1514
14:40:16.884	50565	618
14:40:16.885	50574	62
14:40:16.888	50582	62
14:40:16.889	50587	1514
14:40:16.890	50591	1514
14:40:16.891	50594	1514
14:40:16.892	50597	1514
14:40:16.893	50607	1514
14:40:16.894	50616	1514
14:40:16.895	50622	634
14:40:16.896	50626	62
14:40:16.897	50631	1514
14:40:16.898	50647	1514
14:40:16.899	50660	1514
14:40:16.900	50667	1514
14:40:16.901	50671	1190
14:40:16.902	50672	62
14:40:16.903	50681	1514
14:40:16.904	50684	62
14:40:16.905	50689	1514
14:40:16.908	50692	62
14:40:16.910	50694	1514
14:40:16.911	50697	1514
14:40:16.912	50699	634
14:40:16.913	50703	1514
14:40:16.915	50713	62
14:40:16.916	50715	1190
14:40:16.917	50716	62
14:40:16.919	50718	1190
14:40:16.920	50719	62
14:40:16.921	50721	1514
14:40:16.922	50727	1514
14:40:16.923	50745	634
14:40:16.924	50746	62
14:40:16.927	50748	1190
14:40:16.928	50751	1190
14:40:16.929	50754	1514
14:40:16.930	50763	1514
14:40:16.931	50776	1206
14:40:16.932	50786	1514
14:40:16.933	50789	618
14:40:16.935	50790	1190
14:40:16.937	50793	1514
14:40:16.938	50796	1514
14:40:16.939	50802	1514
14:40:16.940	50820	62
14:40:16.941	50834	1514
14:40:16.943	50845	1190
14:40:16.945	50848	1514
14:40:16.946	50854	1514
14:40:16.947	50863	1514
14:40:16.948	50872	1514
14:40:16.949	50878	1514
14:40:16.950	50882	1190
14:40:16.951	50883	62
14:40:16.952	50887	1190
14:40:16.953	50890	62
14:40:16.956	50892	1190
14:40:16.958	50894	1190
14:40:16.959	50896	618
14:40:16.961	50899	1514
14:40:16.962	50902	1514
14:40:16.963	50909	1514
14:40:16.964	50928	618
14:40:16.965	50932	62
14:40:16.967	50934	1190
14:40:16.971	50937	62
14:40:16.972	50942	1514
14:40:16.973	50950	62
14:40:16.974	50952	1514
14:40:16.975	50958	1514
14:40:16.976	50974	1514
14:40:16.977	50984	1514
14:40:16.980	50987	62
14:40:16.981	50992	1206
14:40:16.982	50993	62
14:40:16.983	50995	62
14:40:16.986	50997	1190
14:40:16.987	51000	62
14:40:16.988	51008	1514
14:40:16.989	51029	62
14:40:16.990	51033	634
14:40:16.991	51034	1514
14:40:16.992	51037	1514
14:40:16.993	51040	1514
14:40:16.994	51050	1514
14:40:16.995	51053	1206
14:40:16.996	51055	1190
14:40:16.997	51056	62
14:40:16.998	51058	1514
14:40:16.999	51064	1514
14:40:17.000	51067	62
14:40:17.001	51079	618
14:40:17.002	51092	1514
14:40:17.003	51096	1514
14:40:17.004	51100	1206
14:40:17.005	51119	1514
14:40:17.007	51129	1190
14:40:17.008	51130	62
14:40:17.009	51141	1514
14:40:17.010	51154	1206
14:40:17.011	51173	62
14:40:17.012	51176	62
14:40:17.013	51178	1514
14:40:17.014	51181	1514
14:40:17.015	51187	1514
14:40:17.016	51196	634
14:40:17.018	51199	1514
14:40:17.019	51205	62
14:40:17.020	51207	1514
14:40:17.022	51216	1514
14:40:17.023	51229	1190
14:40:17.025	51231	1514
14:40:17.027	51234	1514
14:40:17.028	51237	1514
14:40:17.029	51252	1514
14:40:17.030	51255	634
14:40:17.031	51256	62
14:40:17.032	51261	1190
14:40:17.035	51264	1190
14:40:17.036	51266	1190
14:40:17.039	51269	1190
14:40:17.040	51271	1190
14:40:17.041	51272	62
14:40:17.042	51280	1514
14:40:17.043	51287	1514
14:40:17.044	51299	1514
14:40:17.046	51304	618
14:40:17.047	51305	62
14:40:17.048	51307	1190
14:40:17.049	51310	1514
14:40:17.050	51325	62
14:40:17.051	51329	618
14:40:17.052	51331	62
14:40:17.053	51341	62
14:40:17.054	51345	1514
14:40:17.055	51352	62
14:40:17.056	51354	1514
14:40:17.057	51373	1514
14:40:17.059	51383	62
14:40:17.060	51386	62
14:40:17.061	51397	618
14:40:17.062	51404	1514
14:40:17.063	51410	618
14:40:17.064	51417	1514
14:40:17.065	51423	618
14:40:17.066	51424	1190
14:40:17.067	51427	62
14:40:17.068	51429	1514
14:40:17.069	51439	1514
14:40:17.071	51449	62
14:40:17.073	51451	1190
14:40:17.074	51452	62
14:40:17.075	51454	1514
14:40:17.076	51469	618
14:40:17.077	51470	1190
14:40:17.078	51473	1514
14:40:17.079	51477	1190
14:40:17.080	51484	62
14:40:17.081	51497	1514
14:40:17.082	51504	62
14:40:17.083	51505	618
14:40:17.086	51506	1190
14:40:17.087	51510	62
14:40:17.088	51517	62
14:40:17.090	51519	1514
14:40:17.091	51525	62
14:40:17.092	51527	1514
14:40:17.093	51533	1514
14:40:17.094	51552	1514
14:40:17.095	51558	1514
14:40:17.096	51561	1514
14:40:17.097	51577	1514
14:40:17.098	51580	1514
14:40:17.099	51595	1514
14:40:17.100	51599	1514
14:40:17.101	51604	62
14:40:17.102	51607	1190
14:40:17.103	51609	62
14:40:17.105	51610	1514
14:40:17.106	51613	1514
14:40:17.107	51625	634
14:40:17.109	51626	1514
14:40:17.110	51632	1514
14:40:17.111	51635	62
14:40:17.112	51640	62
14:40:17.113	51641	1514
14:40:17.114	51647	618
14:40:17.115	51648	1514
14:40:17.116	51663	1514
14:40:17.117	51676	1514
14:40:17.118	51683	1514
14:40:17.121	51686	618
14:40:17.123	51687	62
14:40:17.124	51688	618
14:40:17.125	51693	1190
14:40:17.126	51696	1514
14:40:17.127	51711	62
14:40:17.128	51712	634
14:40:17.129	51713	1514
14:40:17.130	51716	1514
14:40:17.131	51728	1514
14:40:17.132	51731	1514
14:40:17.133	51734	1514
14:40:17.134	51746	634
14:40:17.135	51756	1514
14:40:17.136	51762	1514
14:40:17.137	51776	1514
14:40:17.139	51792	62
14:40:17.140	51797	1514
14:40:17.141	51800	1514
14:40:17.142	51803	1206
14:40:17.143	51804	62
14:40:17.144	51809	62
14:40:17.145	51811	1514
14:40:17.146	51814	1514
14:40:17.147	51827	62
14:40:17.148	51828	1514
14:40:17.149	51830	62
14:40:17.150	51835	618
14:40:17.153	51836	1190
14:40:17.155	51838	1190
14:40:17.156	51847	1514
14:40:17.157	51853	1514
14:40:17.158	51865	62
14:40:17.159	51877	62
14:40:17.160	51888	1514
14:40:17.161	51895	1514
14:40:17.162	51901	618
14:40:17.163	51906	618
14:40:17.165	51910	1190
14:40:17.166	51913	1514
14:40:17.167	51916	1514
14:40:17.168	51933	62
14:40:17.169	51938	1514
14:40:17.170	51944	1514
14:40:17.171	51954	62
14:40:17.172	51955	618
14:40:17.174	51956	1514
14:40:17.175	51964	62
14:40:17.176	51972	1206
14:40:17.177	51980	62
14:40:17.178	51992	1514
14:40:17.179	52004	1206
14:40:17.180	52012	618
14:40:17.181	52016	1514
14:40:17.182	52022	1514
14:40:17.183	52033	618
14:40:17.185	52034	1514
14:40:17.186	52047	1514
14:40:17.187	52052	1190
14:40:17.189	52054	1514
14:40:17.190	52058	62
14:40:17.191	52061	618
14:40:17.192	52063	62
14:40:17.193	52065	1190
14:40:17.194	52066	1514
14:40:17.195	52070	62
14:40:17.196	52084	1514
14:40:17.197	52091	1514
14:40:17.198	52100	1514
14:40:17.199	52110	1514
14:40:17.200	52122	1514
14:40:17.201	52134	618
14:40:17.202	52135	1190
14:40:17.203	52138	1190
14:40:17.204	52140	1190
14:40:17.205	52141	62
14:40:17.207	52143	1514
14:40:17.208	52150	1514
14:40:17.210	52153	634
14:40:17.211	52160	1514
14:40:17.212	52169	62
14:40:17.213	52173	62
14:40:17.214	52175	1514
14:40:17.215	52178	1514
14:40:17.216	52184	618
14:40:17.217	52187	1514
14:40:17.219	52191	62
14:40:17.220	52194	62
14:40:17.221	52196	1514
14:40:17.222	52200	1514
14:40:17.223	52213	62
14:40:17.225	52214	618
14:40:17.226	52215	1514
14:40:17.228	52221	1206
14:40:17.229	52224	1190
14:40:17.232	52227	62
14:40:17.233	52228	618
14:40:17.234	52233	1514
14:40:17.235	52236	62
14:40:17.237	52238	1514
14:40:17.238	52241	1514
14:40:17.239	52250	1206
14:40:17.240	52264	62
14:40:17.241	52265	618
14:40:17.242	52266	1514
14:40:17.243	52281	62
14:40:17.245	52289	1514
14:40:17.246	52292	618
14:40:17.247	52293	1514
14:40:17.248	52303	1514
14:40:17.249	52313	1514
14:40:17.251	52325	634
14:40:17.252	52329	1514
14:40:17.254	52332	618
14:40:17.255	52333	62
14:40:17.257	52335	1514
14:40:17.258	52341	1514
14:40:17.259	52347	1514
14:40:17.260	52356	634
14:40:17.261	52360	62
14:40:17.262	52364	1514
14:40:17.263	52376	1514
14:40:17.264	52380	1190
14:40:17.265	52383	1514
14:40:17.266	52387	1514
14:40:17.267	52390	62
14:40:17.268	52392	1190
14:40:17.269	52393	62
14:40:17.272	52395	1190
14:40:17.273	52401	1514
14:40:17.274	52415	62
14:40:17.275	52417	1190
14:40:17.276	52419	1514
14:40:17.277	52431	62
14:40:17.278	52432	62
14:40:17.280	52434	62
14:40:17.281	52436	1190
14:40:17.282	52438	1190
14:40:17.284	52442	618
14:40:17.285	52443	1514
14:40:17.286	52446	1514
14:40:17.287	52455	1514
14:40:17.288	52462	1514
14:40:17.289	52465	618
14:40:17.290	52475	1514
14:40:17.291	52484	634
14:40:17.292	52485	1514
14:40:17.293	52495	1514
14:40:17.294	52502	1514
14:40:17.295	52508	1514
14:40:17.296	52518	1514
14:40:17.297	52530	1514
14:40:17.298	52547	1514
14:40:17.299	52553	62
14:40:17.300	52556	1514
14:40:17.303	52560	62
14:40:17.307	52562	62
14:40:17.308	52564	1514
14:40:17.309	52566	62
14:40:17.310	52573	1514
14:40:17.311	52585	62
14:40:17.312	52593	1190
14:40:17.313	52598	1514
14:40:17.314	52602	618
14:40:17.315	52605	634
14:40:17.316	52608	1514
14:40:17.317	52611	1514
14:40:17.318	52615	1514
14:40:17.319	52623	1514
14:40:17.322	52636	1190
14:40:17.323	52639	1514
14:40:17.324	52643	1514
14:40:17.325	52652	1514
14:40:17.326	52655	1514
14:40:17.327	52658	1514
14:40:17.328	52667	634
14:40:17.329	52668	1514
14:40:17.330	52671	1514
14:40:17.331	52675	1514
14:40:17.332	52681	1206
14:40:17.334	52690	1514
14:40:17.335	52694	634
14:40:17.336	52700	62
14:40:17.338	52702	1190
14:40:17.339	52708	1514
14:40:17.340	52717	1514
14:40:17.342	52724	1514
14:40:17.343	52731	634
14:40:17.345	52732	1190
14:40:17.346	52733	62
14:40:17.347	52735	1514
14:40:17.348	52738	1206
14:40:17.349	52748	618
14:40:17.350	52755	62
14:40:17.351	52756	618
14:40:17.352	52763	1514
14:40:17.353	52766	1514
14:40:17.354	52768	62
14:40:17.355	52775	62
14:40:17.356	52779	1514
14:40:17.357	52784	1514
14:40:17.358	52788	1514
14:40:17.359	52791	62
14:40:17.360	52795	1514
14:40:17.361	52799	1514
14:40:17.362	52812	1514
14:40:17.363	52818	1514
14:40:17.364	52824	1206
14:40:17.365	52829	618
14:40:17.367	52830	62
14:40:17.368	52832	1514
14:40:17.370	52835	1206
14:40:17.371	52844	1514
14:40:17.372	52853	62
14:40:17.373	52857	634
14:40:17.374	52865	1514
14:40:17.375	52868	62
14:40:17.376	52873	1514
14:40:17.377	52880	1514
14:40:17.378	52892	1514
14:40:17.379	52901	618
14:40:17.380	52917	618
14:40:17.381	52927	1514
14:40:17.382	52936	62
14:40:17.383	52939	62
14:40:17.384	52947	1514
14:40:17.385	52957	1514
14:40:17.387	52966	1514
14:40:17.388	52969	618
14:40:17.390	52970	1190
14:40:17.391	52974	1514
14:40:17.392	52984	1514
14:40:17.393	53000	634
14:40:17.395	53002	618
14:40:17.396	53012	1514
14:40:17.398	53024	1514
14:40:17.400	53027	618
14:40:17.401	53028	1514
14:40:17.403	53032	1190
14:40:17.404	53036	62
14:40:17.405	53043	62
14:40:17.406	53055	62
14:40:17.407	53057	62
14:40:17.408	53059	1514
14:40:17.409	53063	1514
14:40:17.411	53069	1514
14:40:17.412	53072	1514
14:40:17.413	53081	618
14:40:17.415	53082	1190
14:40:17.416	53085	62
14:40:17.417	53087	1190
14:40:17.418	53088	62
14:40:17.419	53090	1514
14:40:17.420	53099	1514
14:40:17.421	53127	62
14:40:17.422	53129	1514
14:40:17.423	53136	62
14:40:17.424	53137	618
14:40:17.426	53138	1190
14:40:17.427	53141	62
14:40:17.429	53143	1190
14:40:17.431	53146	62
14:40:17.432	53151	1514
14:40:17.433	53155	1514
14:40:17.434	53162	62
14:40:17.435	53175	1514
14:40:17.436	53183	1514
14:40:17.437	53189	1514
14:40:17.438	53195	1514
14:40:17.439	53201	1206
14:40:17.440	53209	1206
14:40:17.441	53226	1514
14:40:17.442	53236	1514
14:40:17.443	53246	1514
14:40:17.444	53255	1514
14:40:17.445	53276	1514
14:40:17.446	53292	62
14:40:17.447	53294	62
14:40:17.449	53296	1190
14:40:17.450	53300	1514
14:40:17.451	53310	62
14:40:17.452	53312	1190
14:40:17.453	53313	62
14:40:17.455	53315	1514
14:40:17.456	53322	1514
14:40:17.457	53331	618
14:40:17.458	53333	62
14:40:17.459	53340	62
14:40:17.461	53347	634
14:40:17.462	53354	618
14:40:17.463	53355	62
14:40:17.464	53359	1206
14:40:17.465	53364	1514
14:40:17.466	53376	1514
14:40:17.467	53389	62
14:40:17.468	53394	1514
14:40:17.469	53398	1514
14:40:17.470	53409	62
14:40:17.472	53411	1514
14:40:17.473	53414	1514
14:40:17.474	53423	1514
14:40:17.475	53430	1514
14:40:17.478	53437	1190
14:40:17.479	53439	618
14:40:17.481	53440	1190
14:40:17.483	53443	62
14:40:17.485	53445	1190
14:40:17.486	53446	62
14:40:17.487	53451	1514
14:40:17.490	53463	1206
14:40:17.491	53466	1514
14:40:17.492	53478	1514
14:40:17.493	53485	1514
14:40:17.494	53488	1514
14:40:17.495	53491	1514
14:40:17.496	53500	1514
14:40:17.497	53504	1514
14:40:17.498	53510	1514
14:40:17.499	53513	1514
14:40:17.500	53520	1514
14:40:17.501	53542	1514
14:40:17.502	53560	1514
14:40:17.503	53563	618
14:40:17.507	53564	62
14:40:17.509	53566	1190
14:40:17.510	53568	62
14:40:17.511	53575	62
14:40:17.512	53576	1514
14:40:17.513	53585	1514
14:40:17.514	53595	62
14:40:17.515	53600	1514
14:40:17.516	53613	1514
14:40:17.518	53628	618
14:40:17.519	53629	1514
14:40:17.520	53644	1514
14:40:17.521	53655	618
14:40:17.522	53662	1514
14:40:17.523	53665	62
14:40:17.524	53675	1514
14:40:17.525	53685	1514
14:40:17.526	53697	1514
14:40:17.527	53708	62
14:40:17.528	53710	1514
14:40:17.530	53720	1190
14:40:17.531	53721	62
14:40:17.535	53723	1190
14:40:17.536	53725	1190
14:40:17.539	53728	62
14:40:17.541	53730	1514
14:40:17.544	53736	1190
14:40:17.545	53739	62
14:40:17.546	53744	62
14:40:17.547	53745	62
14:40:17.548	53753	618
14:40:17.549	53758	618
14:40:17.550	53762	1514
14:40:17.551	53765	1514
14:40:17.552	53783	618
14:40:17.553	53784	62
14:40:17.554	53789	1514
14:40:17.555	53798	1514
14:40:17.556	53802	1514
14:40:17.557	53808	1514
14:40:17.558	53814	1514
14:40:17.559	53824	1514
14:40:17.560	53833	1514
14:40:17.561	53842	1514
14:40:17.562	53845	634
14:40:17.563	53849	1514
14:40:17.566	53853	634
14:40:17.567	53858	1190
14:40:17.568	53861	62
14:40:17.569	53862	618
14:40:17.571	53863	62
14:40:17.573	53865	1190
14:40:17.575	53868	62
14:40:17.576	53869	618
14:40:17.577	53871	62
14:40:17.578	53876	1514
14:40:17.579	53885	1514
14:40:17.580	53904	1514
14:40:17.583	53907	618
14:40:17.584	53909	618
14:40:17.585	53913	1514
14:40:17.586	53922	1514
14:40:17.587	53929	618
14:40:17.588	53939	1514
14:40:17.589	53949	1514
14:40:17.590	53957	1190
14:40:17.592	53961	62
14:40:17.593	53963	1514
14:40:17.594	53970	1514
14:40:17.595	53983	62
14:40:17.597	53984	618
14:40:17.598	54001	1514
14:40:17.599	54010	1514
14:40:17.600	54020	62
14:40:17.601	54022	1190
14:40:17.602	54025	1190
14:40:17.603	54028	1190
14:40:17.606	54031	1190
14:40:17.607	54032	62
14:40:17.608	54035	62
14:40:17.609	54040	1190
14:40:17.610	54042	62
14:40:17.611	54044	62
14:40:17.612	54048	62
14:40:17.613	54060	62
14:40:17.614	54067	618
14:40:17.616	54068	1190
14:40:17.618	54071	1190
14:40:17.620	54074	1190
14:40:17.621	54077	1514
14:40:17.623	54086	1514
14:40:17.624	54096	62
14:40:17.625	54105	1514
14:40:17.626	54117	1514
14:40:17.627	54133	618
14:40:17.628	54136	1514
14:40:17.629	54139	1514
14:40:17.630	54151	634
14:40:17.631	54157	62
14:40:17.632	54166	1514
14:40:17.633	54185	1514
14:40:17.634	54197	62
14:40:17.635	54204	1514
14:40:17.636	54211	618
14:40:17.637	54212	1190
14:40:17.638	54213	62
14:40:17.639	54215	62
14:40:17.640	54218	62
14:40:17.641	54220	1190
14:40:17.642	54221	62
14:40:17.643	54223	1514
14:40:17.644	54235	634
14:40:17.645	54248	618
14:40:17.646	54256	1514
14:40:17.647	54264	1514
14:40:17.648	54270	62
14:40:17.649	54283	62
14:40:17.650	54293	62
14:40:17.651	54295	1514
14:40:17.652	54297	634
14:40:17.653	54301	1514
14:40:17.654	54304	1206
14:40:17.655	54305	1514
14:40:17.656	54316	62
14:40:17.657	54322	618
14:40:17.658	54330	618
14:40:17.659	54343	618
14:40:17.661	54345	1514
14:40:17.662	54348	1514
14:40:17.663	54351	1514
14:40:17.664	54354	1514
14:40:17.665	54358	1514
14:40:17.666	54366	62
14:40:17.667	54368	1514
14:40:17.668	54371	62
14:40:17.669	54376	1190
14:40:17.670	54377	62
14:40:17.671	54379	62
14:40:17.673	54384	618
14:40:17.674	54399	1514
14:40:17.675	54410	618
14:40:17.676	54411	1514
14:40:17.677	54414	1514
14:40:17.678	54417	1514
14:40:17.679	54429	1514
14:40:17.680	54433	1514
14:40:17.682	54436	1514
14:40:17.683	54442	1514
14:40:17.684	54456	62
14:40:17.685	54464	618
14:40:17.688	54465	1190
14:40:17.689	54471	618
14:40:17.690	54481	618
14:40:17.691	54488	62
14:40:17.692	54493	1514
14:40:17.693	54506	1514
14:40:17.694	54515	1514
14:40:17.695	54522	62
14:40:17.696	54525	1514
14:40:17.697	54541	62
14:40:17.698	54543	1514
14:40:17.699	54547	1514
14:40:17.700	54551	1514
14:40:17.701	54557	618
14:40:17.702	54558	1514
14:40:17.703	54564	62
14:40:17.705	54565	634
14:40:17.706	54566	1514
14:40:17.708	54570	1190
14:40:17.709	54575	62
14:40:17.710	54580	62
14:40:17.711	54591	62
14:40:17.713	54593	1514
14:40:17.714	54607	1514
14:40:17.715	54618	1514
14:40:17.716	54630	62
14:40:17.718	54646	618
14:40:17.719	54650	618
14:40:17.723	54651	62
14:40:17.724	54656	1514
14:40:17.725	54661	1514
14:40:17.726	54669	1514
14:40:17.727	54672	62
14:40:17.728	54677	1190
14:40:17.729	54678	62
14:40:17.731	54680	62
14:40:17.735	54682	62
14:40:17.738	54684	1514
14:40:17.739	54687	1514
14:40:17.740	54694	1514
14:40:17.741	54697	1514
14:40:17.742	54704	1514
14:40:17.744	54710	1514
14:40:17.745	54728	1514
14:40:17.746	54735	1514
14:40:17.747	54747	618
14:40:17.748	54755	618
14:40:17.749	54762	1190
14:40:17.750	54766	62
14:40:17.751	54782	1514
14:40:17.752	54789	618
14:40:17.753	54790	1514
14:40:17.755	54793	618
14:40:17.756	54794	1190
14:40:17.757	54800	1514
14:40:17.758	54803	1514
14:40:17.759	54807	1190
14:40:17.760	54808	62
14:40:17.761	54813	1514
14:40:17.762	54818	618
14:40:17.763	54819	62
14:40:17.766	54821	1514
14:40:17.767	54829	62
14:40:17.768	54834	1514
14:40:17.769	54840	1514
14:40:17.770	54847	62
14:40:17.771	54858	1514
14:40:17.772	54871	62
14:40:17.773	54879	1514
14:40:17.775	54883	62
14:40:17.776	54886	62
14:40:17.777	54888	1514
14:40:17.778	54894	618
14:40:17.779	54898	62
14:40:17.781	54900	1190
14:40:17.782	54903	1190
14:40:17.783	54906	62
14:40:17.784	54908	1514
14:40:17.785	54926	1514
14:40:17.786	54938	62
14:40:17.787	54948	1514
14:40:17.788	54954	618
14:40:17.789	54966	1514
14:40:17.791	54971	62
14:40:17.793	54973	1514
14:40:17.794	54985	1514
14:40:17.795	54993	618
14:40:17.796	54994	1514
14:40:17.797	55000	1514
14:40:17.798	55008	618
14:40:17.799	55012	1514
14:40:17.800	55017	62
14:40:17.802	55019	1514
14:40:17.807	55025	62
14:40:17.808	55027	1514
14:40:17.809	55030	1514
14:40:17.810	55033	1514
14:40:17.811	55037	62
14:40:17.812	55039	1514
14:40:17.813	55045	1514
14:40:17.814	55061	618
14:40:17.815	55062	1514
14:40:17.816	55074	1514
14:40:17.817	55089	62
14:40:17.818	55090	1190
14:40:17.819	55091	62
14:40:17.820	55093	62
14:40:17.823	55095	1190
14:40:17.825	55101	618
14:40:17.827	55102	1514
14:40:17.828	55111	1514
14:40:17.829	55118	1514
14:40:17.831	55127	62
14:40:17.832	55129	1514
14:40:17.835	55138	62
14:40:17.836	55140	1514
14:40:17.837	55145	634
14:40:17.838	55152	1206
14:40:17.839	55158	62
14:40:17.841	55163	618
14:40:17.842	55167	1514
14:40:17.843	55170	62
14:40:17.844	55175	1514
14:40:17.845	55178	1206
14:40:17.846	55182	1514
14:40:17.847	55185	1514
14:40:17.848	55191	1514
14:40:17.849	55201	1514
14:40:17.851	55208	1514
14:40:17.852	55217	1514
14:40:17.853	55226	1514
14:40:17.854	55231	618
14:40:17.855	55235	618
14:40:17.856	55242	1514
14:40:17.857	55248	1514
14:40:17.858	55263	1514
14:40:17.859	55269	1514
14:40:17.860	55275	1514
14:40:17.861	55281	1514
14:40:17.863	55288	62
14:40:17.864	55291	62
14:40:17.865	55293	1514
14:40:17.866	55299	62
14:40:17.867	55302	1514
14:40:17.870	55305	618
14:40:17.871	55306	62
14:40:17.872	55308	1190
14:40:17.875	55311	62
14:40:17.878	55313	1190
14:40:17.879	55316	62
14:40:17.880	55318	1514
14:40:17.881	55327	62
14:40:17.883	55331	1206
14:40:17.884	55340	1514
14:40:17.885	55350	618
14:40:17.886	55360	1514
14:40:17.887	55363	1514
14:40:17.888	55371	62
14:40:17.889	55375	634
14:40:17.891	55376	62
14:40:17.892	55380	1190
14:40:17.893	55385	618
14:40:17.894	55386	1514
14:40:17.895	55389	62
14:40:17.896	55391	1514
14:40:17.897	55394	1514
14:40:17.898	55406	634
14:40:17.899	55417	618
14:40:17.901	55427	1514
14:40:17.902	55430	1206
14:40:17.903	55433	1514
14:40:17.905	55439	1206
14:40:17.907	55442	62
14:40:17.908	55450	1514
14:40:17.910	55460	1190
14:40:17.911	55461	62
14:40:17.912	55469	1514
14:40:17.913	55478	618
14:40:17.914	55479	1514
14:40:17.915	55482	1514
14:40:17.916	55494	634
14:40:17.918	55502	618
14:40:17.919	55503	1514
14:40:17.920	55506	1514
14:40:17.921	55509	1514
14:40:17.922	55512	1514
14:40:17.923	55523	1514
14:40:17.924	55532	1514
14:40:17.925	55542	1514
14:40:17.926	55545	1514
14:40:17.927	55552	1190
14:40:17.928	55554	1190
14:40:17.929	55557	1190
14:40:17.930	55560	62
14:40:17.932	55562	1190
14:40:17.934	55564	1190
14:40:17.935	55567	62
14:40:17.936	55568	618
14:40:17.937	55569	1190
14:40:17.940	55572	1514
14:40:17.941	55575	1514
14:40:17.942	55585	1514
14:40:17.943	55593	1514
14:40:17.945	55596	1206
14:40:17.946	55602	1190
14:40:17.947	55605	1514
14:40:17.948	55612	1514
14:40:17.949	55617	1514
14:40:17.951	55620	1514
14:40:17.952	55624	1514
14:40:17.953	55627	1514
14:40:17.954	55640	1514
14:40:17.955	55644	1514
14:40:17.956	55648	1514
14:40:17.957	55654	62
14:40:17.958	55665	1190
14:40:17.959	55666	62
14:40:17.960	55669	1514
14:40:17.962	55672	618
14:40:17.963	55673	62
